,id,name,event_id,start_date,end_date,title,photo_url
572,3000572,Sree Annapoorna Sree Gowrishankar,NA,NA,NA,NA,NA
573,3000014,Sree Annapoorna Sree Gowrishankar,NA,NA,NA,NA,NA
574,18671982,Zucca Pizzeria,NA,NA,NA,NA,NA
575,18241403,Vaskas Biriyani,NA,NA,NA,NA,NA
576,3000018,Dindigul Venu Biryani,NA,NA,NA,NA,NA
577,3000251,Pizza Hut,NA,NA,NA,NA,NA
578,3002287,The Slave's Restaurant,NA,NA,NA,NA,NA
579,3000811,Shree Anandhaas,NA,NA,NA,NA,NA
580,3100210,Ideal Cafe,NA,NA,NA,NA,NA
581,3100196,Pabbas,NA,NA,NA,NA,NA
582,3100302,Machali,NA,NA,NA,NA,NA
583,3100753,Bamboo Restaurant,NA,NA,NA,NA,NA
584,18656648,Waffee House,NA,NA,NA,NA,NA
585,3100010,Diesel Cafe,NA,NA,NA,NA,NA
586,3100448,Spindrift,NA,NA,NA,NA,NA
587,3100924,Dinki Dine,NA,NA,NA,NA,NA
588,3100111,Tandoor,NA,NA,NA,NA,NA
589,3100044,Village Restaurant,NA,NA,NA,NA,NA
590,3100006,Ideal's,NA,NA,NA,NA,NA
591,3100159,Crave Desserts & Bakes,NA,NA,NA,NA,NA
592,3100845,Drnk Lab,NA,NA,NA,NA,NA
593,3100134,Andhra House,NA,NA,NA,NA,NA
594,3100837,Food Junction,NA,NA,NA,NA,NA
595,3100169,The Old Prax,NA,NA,NA,NA,NA
596,3100524,Brick House,NA,NA,NA,NA,NA
597,3100441,Barbeque Nation,NA,NA,NA,NA,NA
598,3100016,Royal Darbar,NA,NA,NA,NA,NA
599,3100013,Hao Ming,NA,NA,NA,NA,NA
600,18502212,Munchane,NA,NA,NA,NA,NA
601,18409523,Jassi De Parathe,NA,NA,NA,NA,NA
602,18767071,Day Night Vada Pav & Dabeli,NA,NA,NA,NA,NA
603,3200244,Tasty Vada Pav,NA,NA,NA,NA,NA
604,3201876,Brown Burger Co,NA,NA,NA,NA,NA
605,3200606,Santushti Shakes & More,NA,NA,NA,NA,NA
606,3200477,Chhappanbhog Restaurant & Banquets,NA,NA,NA,NA,NA
607,3200424,Domino's Pizza,NA,NA,NA,NA,NA
608,3200981,Burger King,NA,NA,NA,NA,NA
609,3201787,Saladific,NA,NA,NA,NA,NA
610,3201965,Old School Eatery,NA,NA,NA,NA,NA
611,18461598,Amritsari Kulcha,NA,NA,NA,NA,NA
612,3200029,KFC,NA,NA,NA,NA,NA
613,3201461,Retro Bistro,NA,NA,NA,NA,NA
614,3200139,Hariyali Restaurant,NA,NA,NA,NA,NA
615,3200560,Mr Toasties,NA,NA,NA,NA,NA
616,3200555,Shree Kathiyawadi Khadki,NA,NA,NA,NA,NA
617,3200298,Yo Frankie,NA,NA,NA,NA,NA
618,3200665,Barbeque Nation,NA,NA,NA,NA,NA
619,3200857,Flavor Restaurant,NA,NA,NA,NA,NA
620,3300072,Dosa Plaza,NA,NA,NA,NA,NA
621,18706194,Goosebumps,NA,NA,NA,NA,NA
622,3301708,Plan B,NA,NA,NA,NA,NA
623,3300056,Barbecue Restaurant,NA,NA,NA,NA,NA
624,3301462,Three Beans,336304.0,2019-04-15,2019-04-15,GOT FINAL SEASON S08E01,[]
625,3300012,Mini Punjab,NA,NA,NA,NA,NA
626,18623894,Bouffage Cafe & Bistro,329596.0,2019-03-23,2019-07-31,Sports Unlimited,[]
627,18748677,The Civil Kitchen,336615.0,2019-04-08,2019-06-30,Kitty Party ,[]
628,3300707,KFC,NA,NA,NA,NA,NA
629,3300958,Barbeque Nation,NA,NA,NA,NA,NA
630,3301605,Roast Cafe,NA,NA,NA,NA,NA
631,18717585,Tanjore - Enter the Deccan,NA,NA,NA,NA,NA
632,3301200,Behrouz Biryani,NA,NA,NA,NA,NA
633,18394440,Uttar Dakshin by Naivedhyam,NA,NA,NA,NA,NA
634,3300011,Babbu Hotel,NA,NA,NA,NA,NA
635,3300058,The Breakfast Story,NA,NA,NA,NA,NA
636,3301013,Zaikart,NA,NA,NA,NA,NA
637,18795312,Juhi's Kitchen,336285.0,2019-04-06,2019-04-17,SPECIAL VEGETARIAN DISHES,[]
638,18664896,Burger Singh,NA,NA,NA,NA,NA
639,3301766,Hunger's Den Restaurant & Cafe,NA,NA,NA,NA,NA
640,18888066,Kiskey Whiskey,NA,NA,NA,NA,NA
641,3401013,Bhagat Halwai,NA,NA,NA,NA,NA
642,3400299,Bikanervala,NA,NA,NA,NA,NA
643,3400290,Bhagat Halwai,NA,NA,NA,NA,NA
644,3400005,Mama Chicken Mama Franky House,NA,NA,NA,NA,NA
645,3401344,Cafe Turquoise Cottage,NA,NA,NA,NA,NA
646,3400296,Honeydew Restaurant,NA,NA,NA,NA,NA
647,3400712,The Greener Side,NA,NA,NA,NA,NA
648,18966639,Fakira,332137.0,2019-03-28,2019-05-30,Cricket Fever,[]
649,3400275,Domino's Pizza,NA,NA,NA,NA,NA
650,3400425,Bikanervala,NA,NA,NA,NA,NA
651,3400868,Hichkee,NA,NA,NA,NA,NA
652,3400850,Urban Deck,NA,NA,NA,NA,NA
653,3400105,Pizza Hut,NA,NA,NA,NA,NA
654,3400279,Mc Donald's,NA,NA,NA,NA,NA
655,3400017,Pinch Of Spice,NA,NA,NA,NA,NA
656,3400282,Aahar,NA,NA,NA,NA,NA
657,3400277,Pizza Hut,NA,NA,NA,NA,NA
658,3400326,Tea'se Me - Rooftop Tea Boutique,332135.0,2019-03-28,2019-05-30,Cricket Fever,[]
659,3400368,Domino's Pizza,NA,NA,NA,NA,NA
660,3500424,Gaylord Xpress,NA,NA,NA,NA,NA
661,3500484,Kalsang AMA Cafe,NA,NA,NA,NA,NA
662,3500505,Barbeque Nation,NA,NA,NA,NA,NA
663,3500218,Uss Da Dhaba,NA,NA,NA,NA,NA
664,3502144,Mannu Fast Food,NA,NA,NA,NA,NA
665,3501639,70 Percent Restro Cafe,NA,NA,NA,NA,NA
666,3500437,Walk In Woods,NA,NA,NA,NA,NA
667,18391854,Burger King,NA,NA,NA,NA,NA
668,18754629,Domino's Pizza,NA,NA,NA,NA,NA
669,18408585,Punjab Grill,NA,NA,NA,NA,NA
670,3500017,Anandam,NA,NA,NA,NA,NA
671,3500250,Ellora's Melting Moments,NA,NA,NA,NA,NA
672,3500078,Orchard,NA,NA,NA,NA,NA
673,3501364,Chicago BR,NA,NA,NA,NA,NA
674,3500193,KC Soup Bar,NA,NA,NA,NA,NA
675,18699236,Tuhada Dhaba,NA,NA,NA,NA,NA
676,3500011,Kalsang Friends Corner,NA,NA,NA,NA,NA
677,3500969,Cafe De Piccolo,NA,NA,NA,NA,NA
678,18416632,The Great Indian Pub,NA,NA,NA,NA,NA
679,3500010,Black Pepper Restaurant,NA,NA,NA,NA,NA
680,3600012,Empire Restaurant,NA,NA,NA,NA,NA
681,3600375,The Old House,NA,NA,NA,NA,NA
682,3600017,Gufha Restaurant,NA,NA,NA,NA,NA
683,3600065,Hotel RRR,NA,NA,NA,NA,NA
684,3600122,Kafe Biryani Corner,NA,NA,NA,NA,NA
685,3601144,Kapoor's Cafe,NA,NA,NA,NA,NA
686,3600119,Big Chicken,NA,NA,NA,NA,NA
687,3600593,Frosting,NA,NA,NA,NA,NA
688,3600817,Etihad Arabian Restaurant,NA,NA,NA,NA,NA
689,3600352,Barbeque Nation,NA,NA,NA,NA,NA
690,3600389,Highway 18,NA,NA,NA,NA,NA
691,3600018,KFC,NA,NA,NA,NA,NA
692,3600013,Green Leaf,NA,NA,NA,NA,NA
693,3600192,Spring - Radisson Blu Plaza,NA,NA,NA,NA,NA
694,3600015,Original Vinayaka Mylari,NA,NA,NA,NA,NA
695,3600148,Andhra Ruchulu,NA,NA,NA,NA,NA
696,3600265,Jalpaan Dining Saga,NA,NA,NA,NA,NA
697,3600252,Hotel RRR Mysore,NA,NA,NA,NA,NA
698,3600072,Nanking,NA,NA,NA,NA,NA
699,3600403,Hotel Hanumanthu,NA,NA,NA,NA,NA
700,3700054,Cafe Xtasi,NA,NA,NA,NA,NA
701,3700051,Cafe des Arts,NA,NA,NA,NA,NA
702,3700050,Baker Street,NA,NA,NA,NA,NA
703,3700770,Escape In,NA,NA,NA,NA,NA
704,3700021,The Indian Kaffe Express,NA,NA,NA,NA,NA
705,3701200,Les Saveurs,NA,NA,NA,NA,NA
706,18378803,#Dilliwaala6,NA,NA,NA,NA,NA
707,3700049,Villa Shanti,NA,NA,NA,NA,NA
708,3700041,Zuka,NA,NA,NA,NA,NA
709,3701130,PY Cafe,NA,NA,NA,NA,NA
710,3700572,Bread & Chocolate,NA,NA,NA,NA,NA
711,3700649,Taka Pizza,NA,NA,NA,NA,NA
712,3700069,Le Cafe,NA,NA,NA,NA,NA
713,3700010,Auroville Bakery,NA,NA,NA,NA,NA
714,3700656,Margaritas,NA,NA,NA,NA,NA
715,3700037,Le Dupleix,NA,NA,NA,NA,NA
716,3700017,The Pasta Bar Veneto,NA,NA,NA,NA,NA
717,3700723,SICILYS,NA,NA,NA,NA,NA
718,3700047,Surguru,NA,NA,NA,NA,NA
719,3700009,Tanto,NA,NA,NA,NA,NA
720,3800420,Mahalakshmi,NA,NA,NA,NA,NA
721,18744566,Burger King,NA,NA,NA,NA,NA
722,3800007,Barbeque Nation,NA,NA,NA,NA,NA
723,3800321,Coffee King,NA,NA,NA,NA,NA
724,18589557,Vegji's,NA,NA,NA,NA,NA
725,19003551,Icekraft,NA,NA,NA,NA,NA
726,3800583,Kailash Sweets & Snacks,NA,NA,NA,NA,NA
727,3800696,Kailash Sweet & Snacks,NA,NA,NA,NA,NA
728,3800313,Bhai Bhai Omelette Center,NA,NA,NA,NA,NA
729,18760674,Sarvottam Hotel,NA,NA,NA,NA,NA
730,18551944,Coffee King,NA,NA,NA,NA,NA
731,3800068,Jalaram Khichadi,NA,NA,NA,NA,NA
732,3800390,Singh Saaab Di Rasoi,NA,NA,NA,NA,NA
733,18349362,Harikrushna Restaurant,NA,NA,NA,NA,NA
734,18778476,Bismillah,NA,NA,NA,NA,NA
735,18783529,Kailash Sweets & Snacks,NA,NA,NA,NA,NA
736,3800537,Mahesh Pav Bhaji,NA,NA,NA,NA,NA
737,3800017,Pizza Hut,NA,NA,NA,NA,NA
738,3800293,Kailash Sweets & Snacks,NA,NA,NA,NA,NA
739,3800690,Bismillah,NA,NA,NA,NA,NA
740,3900223,Sha Chicken Hut,NA,NA,NA,NA,NA
741,18803653,KFC,NA,NA,NA,NA,NA
742,3900067,Taste King,NA,NA,NA,NA,NA
743,18610032,Crood Square,NA,NA,NA,NA,NA
744,3900057,Ming Garden,NA,NA,NA,NA,NA
745,3900045,Domino's Pizza,NA,NA,NA,NA,NA
746,3900253,Sagar Ratna,NA,NA,NA,NA,NA
747,3900267,Roma's Café Diner,NA,NA,NA,NA,NA
748,18689916,The Yellow Chilli,NA,NA,NA,NA,NA
749,3900245,Deena Chat Bhandar,NA,NA,NA,NA,NA
750,18652184,Doodh Booth,NA,NA,NA,NA,NA
751,3900135,Maharaja Restaurant,NA,NA,NA,NA,NA
752,18787962,Cafe de Coop,NA,NA,NA,NA,NA
753,3900032,Kashi Chat Bhandar,NA,NA,NA,NA,NA
754,3900455,The Tripling Bistro,NA,NA,NA,NA,NA
755,3900037,Pizza Hut,NA,NA,NA,NA,NA
756,3900138,McDonald's,NA,NA,NA,NA,NA
757,3900266,Holy Chopsticks,NA,NA,NA,NA,NA
758,18676368,Barbeque Nation,NA,NA,NA,NA,NA
759,3900043,Domino's Pizza,NA,NA,NA,NA,NA
760,4000412,Aasman,NA,NA,NA,NA,NA
761,18640853,Foresto Paradise,NA,NA,NA,NA,NA
762,4000320,Haldiram,NA,NA,NA,NA,NA
763,4000265,Harilal's,NA,NA,NA,NA,NA
764,18343124,Swaaddesh,NA,NA,NA,NA,NA
765,4000274,KFC,NA,NA,NA,NA,NA
766,18746152,Hungry Hope,NA,NA,NA,NA,NA
767,4000009,Domino's Pizza,NA,NA,NA,NA,NA
768,4000289,The Biryani Mall,NA,NA,NA,NA,NA
769,18625991,Barbeque Nation,NA,NA,NA,NA,NA
770,4000018,Kapil Dev's Eleven,NA,NA,NA,NA,NA
771,4000016,Bansi Vihar Restaurant,NA,NA,NA,NA,NA
772,18573326,Biryani Mahal,NA,NA,NA,NA,NA
773,18705092,Harilal's,NA,NA,NA,NA,NA
774,18706220,Zaaffran,NA,NA,NA,NA,NA
775,4000336,Pizza Hut,NA,NA,NA,NA,NA
776,4000015,Nirvana,NA,NA,NA,NA,NA
777,4000053,Biryani House,NA,NA,NA,NA,NA
778,18616231,Chaska The Addiction,NA,NA,NA,NA,NA
779,4000049,Lakhu Da Dhaba,NA,NA,NA,NA,NA
780,18560275,Barbeque Nation,331382.0,2019-05-05,2019-06-06,Ramadan ,[]
781,18534988,Masala Wok,NA,NA,NA,NA,NA
782,210139,Grub Shack,NA,NA,NA,NA,NA
783,201693,Dhaba Lane,308544.0,2019-01-29,2019-04-29,Business Lunch,[]
784,209723,Azkadenya,NA,NA,NA,NA,NA
785,18621395,Highway 311 Grills and Eatery,NA,NA,NA,NA,NA
786,207770,Mint Leaf of London,NA,NA,NA,NA,NA
787,209748,Kulcha King,NA,NA,NA,NA,NA
788,205432,Old Castello Restaurant & Cafe,NA,NA,NA,NA,NA
789,18549283,Sthan,NA,NA,NA,NA,NA
790,200376,California Pizza Kitchen,NA,NA,NA,NA,NA
791,203518,The Huddle Sports Bar and Grill - Citymax Hotels Bur Dubai,316249.0,2019-04-26,2019-04-27,The Huddle Bollywood Night,['https://b.zmtcdn.com/data/zomato_events/photos/3f4/55cbf6d07983e2e71099368ff6b8b3f4_1550642162.jpg']
792,18233284,Farzi Cafe,NA,NA,NA,NA,NA
793,18604803,Dillicious,NA,NA,NA,NA,NA
794,18650045,Tamarind Terrace,337390.0,2019-04-15,2019-04-15,Vishu Sadhya,['https://b.zmtcdn.com/data/zomato_events/photos/59a/3b4b84d7f4a09ec3d2819a9d418d359a_1554819420.jpg']
795,18820043,Biryaniwalla & Co,NA,NA,NA,NA,NA
796,210370,Texas De Brazil,NA,NA,NA,NA,NA
797,18259525,Real Momos,NA,NA,NA,NA,NA
798,209654,Rasoi Ghar,335476.0,2019-04-29,2019-05-01,4th Anniversary Celebration!,['https://b.zmtcdn.com/data/zomato_events/photos/dc5/ddca56001ba4f053eb04378a0b203dc5_1554383144.png']
799,200377,California Pizza Kitchen,NA,NA,NA,NA,NA
800,18485435,The Curry Culture,NA,NA,NA,NA,NA
801,18483420,Burnt Ends,NA,NA,NA,NA,NA
802,18482848,Singapore Zam Zam Restaurant,NA,NA,NA,NA,NA
803,18496115,Komala Vilas Restaurant,NA,NA,NA,NA,NA
804,18482886,Corner House,NA,NA,NA,NA,NA
805,18484349,Cut By Wolfgang Puck,NA,NA,NA,NA,NA
806,18483222,Jaan,NA,NA,NA,NA,NA
807,18484299,Melt Cafe,NA,NA,NA,NA,NA
808,18483051,Summer Pavilion,NA,NA,NA,NA,NA
809,18483372,Sky On 57,NA,NA,NA,NA,NA
810,18483595,Edge,NA,NA,NA,NA,NA
811,18485564,Wild Honey,NA,NA,NA,NA,NA
812,18485572,Carousel,NA,NA,NA,NA,NA
813,18483714,Fratini La Trattoria,NA,NA,NA,NA,NA
814,18483374,My Awesome Cafe,NA,NA,NA,NA,NA
815,18483658,Basilico,NA,NA,NA,NA,NA
816,18484464,Colony,NA,NA,NA,NA,NA
817,18483362,Adrift By David Myers,NA,NA,NA,NA,NA
818,18493989,Makansutra Gluttons Bay,NA,NA,NA,NA,NA
819,18494038,Peach Blossoms,NA,NA,NA,NA,NA
820,5603572,Ushna,NA,NA,NA,NA,NA
821,5601340,Aroos Damascus,NA,NA,NA,NA,NA
822,5600642,Katis Restaurant,NA,NA,NA,NA,NA
823,5604236,Malabar Regency,334878.0,2019-04-15,2019-04-15,Traditional Kerala Style Vishu Sadya,[]
824,5602586,Saffron,NA,NA,NA,NA,NA
825,18386634,Momo House,NA,NA,NA,NA,NA
826,5603322,Khanji,NA,NA,NA,NA,NA
827,5603447,Eat Route,NA,NA,NA,NA,NA
828,5602215,Makani Restaurant,NA,NA,NA,NA,NA
829,5600103,Najmat Lahore Restaurant,NA,NA,NA,NA,NA
830,5602106,Papa Murphy's Pizza,NA,NA,NA,NA,NA
831,5601628,Laffah Cafeteria - كافتيريا لفاح,NA,NA,NA,NA,NA
832,18268134,Zaroob,NA,NA,NA,NA,NA
833,5600959,Nayaab Haandi,NA,NA,NA,NA,NA
834,5603697,Al Miqat,NA,NA,NA,NA,NA
835,5601952,Delhi Nihari Restaurant,NA,NA,NA,NA,NA
836,5601723,The Pizza Company,NA,NA,NA,NA,NA
837,5600556,TGI Fridays,NA,NA,NA,NA,NA
838,5601606,Shakespeare and Co. - شكسبير اند كو,NA,NA,NA,NA,NA
839,5604675,Molten Chocolate Cafe,NA,NA,NA,NA,NA
840,5701885,Max's Restaurant,NA,NA,NA,NA,NA
841,18403563,Texas de Brazil,NA,NA,NA,NA,NA
842,5702615,Via Delhi,NA,NA,NA,NA,NA
843,18340151,Famous Dave's Barbecue,NA,NA,NA,NA,NA
844,5702148,Nando's,NA,NA,NA,NA,NA
845,18431870,Parivar Restaurant,NA,NA,NA,NA,NA
846,5702574,The Cheesecake Factory,NA,NA,NA,NA,NA
847,5701978,Pizza Di Rocco,NA,NA,NA,NA,NA
848,5702150,Papa Murphy's Pizza- World Trade Center Mall,NA,NA,NA,NA,NA
849,5704255,Famous Dave's Barbecue,NA,NA,NA,NA,NA
850,5700119,India Palace,NA,NA,NA,NA,NA
851,5701025,India Palace,NA,NA,NA,NA,NA
852,5704202,Hot Palayok,NA,NA,NA,NA,NA
853,18493509,MYNT Indian Cuisine,NA,NA,NA,NA,NA
854,18212135,Denny's,308361.0,2019-02-05,2019-04-30,Introducing the Ultimate Shakshouka & The Denny's Bennies,"['https://b.zmtcdn.com/data/zomato_events/photos/7a5/3e7640580c2a0ab05313c29ff28ba7a5_1549347517.jpg', 'https://b.zmtcdn.com/data/zomato_events/photos/5f6/2a2f9fe52b66407d26731c993b1b85f6_1549347518.jpg']"
855,5701442,Peppermill,NA,NA,NA,NA,NA
856,5702990,Jazz@PizzaExpress,308928.0,2019-02-05,2019-12-31,2 for 1 Brunch - Every Friday,['https://b.zmtcdn.com/data/zomato_events/photos/ad5/41d00ff0bf1a6d2c8895f9fd01c22ad5_1549380125.jpg']
857,18277098,Ming's Chamber,NA,NA,NA,NA,NA
858,5702486,Ghee Rice,332697.0,2019-05-04,2019-06-04,Grand Iftar Buffet 2019,[]
859,18340175,The Yellow Chilli by Sanjeev Kapoor,NA,NA,NA,NA,NA
860,5800678,Harbour Court - The Kingsbury,NA,NA,NA,NA,NA
861,5801085,Tea Avenue,NA,NA,NA,NA,NA
862,5800240,The Gallery Cafe,NA,NA,NA,NA,NA
863,5800710,The Manhattan Fish Market,NA,NA,NA,NA,NA
864,5800224,Sugar Bistro and Wine Bar,NA,NA,NA,NA,NA
865,5800746,T.G.I. Friday's,NA,NA,NA,NA,NA
866,5800011,The Bavarian,NA,NA,NA,NA,NA
867,5800707,The Barnesbury,NA,NA,NA,NA,NA
868,5800646,Coco Veranda,NA,NA,NA,NA,NA
869,5800066,Java Lounge,NA,NA,NA,NA,NA
870,5800634,Elite Indian Restaurant,NA,NA,NA,NA,NA
871,5800180,Cafe On The 5th,NA,NA,NA,NA,NA
872,5800947,The English Cake Company - The Cakery,NA,NA,NA,NA,NA
873,5801131,Indian Summer,NA,NA,NA,NA,NA
874,5800590,The Commons,NA,NA,NA,NA,NA
875,5800536,The Mango Tree,NA,NA,NA,NA,NA
876,5800891,The Paddington,NA,NA,NA,NA,NA
877,5800289,The Coffee Bean & Tea Leaf,NA,NA,NA,NA,NA
878,5800755,Upali's,NA,NA,NA,NA,NA
879,5800612,Burger's King,NA,NA,NA,NA,NA
880,18286221,Sarıhan,NA,NA,NA,NA,NA
881,5915530,Nusr-Et Steakhouse,NA,NA,NA,NA,NA
882,18264711,Ercan Steakhouse,NA,NA,NA,NA,NA
883,5926083,Joker No:19,NA,NA,NA,NA,NA
884,18453909,Asuman,NA,NA,NA,NA,NA
885,18140481,Mendel's,NA,NA,NA,NA,NA
886,5916219,Biber Burger,NA,NA,NA,NA,NA
887,5916870,Kukis,NA,NA,NA,NA,NA
888,5902117,Valonia,NA,NA,NA,NA,NA
889,5915409,Eleos Restaurant,NA,NA,NA,NA,NA
890,5906444,Tarihi Viktor Levi Şarap Evi,NA,NA,NA,NA,NA
891,5915054,Baltazar,NA,NA,NA,NA,NA
892,5913508,Katibim,NA,NA,NA,NA,NA
893,18140482,BeerHall,NA,NA,NA,NA,NA
894,18384475,Happy Moon's,NA,NA,NA,NA,NA
895,5908749,Ceviz Ağacı,NA,NA,NA,NA,NA
896,5906931,My Chef,NA,NA,NA,NA,NA
897,5904851,Limonlu Bahçe,NA,NA,NA,NA,NA
898,18089353,Mükellef,NA,NA,NA,NA,NA
899,5923535,Boon Cafe & Restaurant,NA,NA,NA,NA,NA
900,6000482,Mersinli Ciğerci Apo,NA,NA,NA,NA,NA
901,6001317,Cafe Des Cafes,NA,NA,NA,NA,NA
902,6005865,The Italian Cut Pizza & Kitchen,NA,NA,NA,NA,NA
903,6000447,Masabaşı Kebapçısı,NA,NA,NA,NA,NA
904,6000168,Hattena Hatay  Sofrası,NA,NA,NA,NA,NA
905,6002297,Trilye,NA,NA,NA,NA,NA
906,6000871,Çukurağa Sofrası,NA,NA,NA,NA,NA
907,6003858,Quick China,NA,NA,NA,NA,NA
908,6004408,Turta Home Cafe,NA,NA,NA,NA,NA
909,6000185,La Gioia Cafe Brasserie,NA,NA,NA,NA,NA
910,6001980,Timboo Cafe,NA,NA,NA,NA,NA
911,6001545,Cafe Botanica,NA,NA,NA,NA,NA
912,6000409,Cafemiz,NA,NA,NA,NA,NA
913,6002025,Masabaşı,NA,NA,NA,NA,NA
914,6001748,Meşhur Özçelik Aspava,NA,NA,NA,NA,NA
915,6005539,Zaytung Zone,NA,NA,NA,NA,NA
916,6000019,Nusr-Et Steakhouse,NA,NA,NA,NA,NA
917,6000921,Düveroğlu,NA,NA,NA,NA,NA
918,6007004,Müslüm Kebap,NA,NA,NA,NA,NA
919,6000549,Meşhur Tavacı Recep Usta,NA,NA,NA,NA,NA
920,6114829,Duck & Waffle,NA,NA,NA,NA,NA
921,6107336,Sushi Samba,NA,NA,NA,NA,NA
922,6113857,sketch Gallery,NA,NA,NA,NA,NA
923,6104220,Roti Chai,NA,NA,NA,NA,NA
924,6103211,Dishoom,NA,NA,NA,NA,NA
925,6104649,Honest Burgers,NA,NA,NA,NA,NA
926,6100054,Masala Zone,NA,NA,NA,NA,NA
927,6104639,Bob Bob Ricard,NA,NA,NA,NA,NA
928,6107493,Tayyabs,NA,NA,NA,NA,NA
929,6117859,Shake Shack,NA,NA,NA,NA,NA
930,6113835,Dinner By Heston Blumenthal - Mandarin Oriental Hyde Park,NA,NA,NA,NA,NA
931,6105938,Patty & Bun,NA,NA,NA,NA,NA
932,6102622,Burger & Lobster,NA,NA,NA,NA,NA
933,6116783,Aqua Shard,NA,NA,NA,NA,NA
934,6102866,Hakkasan,NA,NA,NA,NA,NA
935,6112889,MEATliquor,NA,NA,NA,NA,NA
936,6116563,Chotto Matte,NA,NA,NA,NA,NA
937,6103922,Dishoom,NA,NA,NA,NA,NA
938,6100354,Busaba Eathai,NA,NA,NA,NA,NA
